Date,Close,High,Low,Open,Volume,RSI,Stoch,EMA_20,MACD,BB_upper,BB_lower,ATR,OBV,Volume_SMA_20,Log_Returns,Target
2021-02-11,235.4233,236.0588,233.1701,235.7026,15751100,75.3001,93.4101,226.5709,6.2452,244.8034,204.1986,5.3531,2534493700,32381420.0,0.0069,0
2021-02-12,235.9048,236.2033,233.7286,234.8841,16561100,73.0333,94.1288,227.4598,6.2135,244.7622,207.3182,5.1475,2551054800,31735435.0,0.002,0
2021-02-16,234.6626,237.0025,233.9116,235.9433,26728500,67.7378,84.803,228.1458,6.0188,243.7048,211.3655,5.0484,2524326300,31484535.0,-0.0053,0
2021-02-17,235.6857,235.7918,232.5393,232.9061,21653500,68.226,90.7471,228.8639,5.8793,242.7059,215.0916,4.5723,2545979800,31043165.0,0.0044,0
2021-02-18,235.29,235.4251,232.4621,233.3694,16925600,60.0683,87.9667,229.4759,5.6714,242.5277,217.1968,4.1327,2529054200,30000580.0,-0.0017,0
2021-02-19,232.5683,235.3575,231.8058,235.2514,25262600,70.9943,66.3867,229.7704,5.2268,241.7229,219.5956,3.865,2503791600,29728240.0,-0.0116,0
2021-02-22,226.3335,229.6343,224.2971,229.1421,36446900,39.3348,16.028,229.4431,4.3216,240.5563,221.6385,3.7309,2467344700,30041950.0,-0.0272,0
2021-02-23,225.1367,226.6423,220.755,222.2992,30228700,37.421,26.9685,229.0329,3.4676,239.9857,222.6209,3.9024,2437116000,29895780.0,-0.0053,0
2021-02-24,226.3721,226.9995,221.0157,221.9904,26339700,30.6707,34.5722,228.7795,2.8576,239.7008,223.1716,3.9288,2463455700,28754285.0,0.0055,1
2021-02-25,221.006,226.4108,219.9347,223.9883,39542200,25.0582,6.2767,228.0392,1.919,240.2323,222.3144,4.194,2423913500,27237865.0,-0.024,1
2021-02-26,224.2778,227.1635,221.5368,223.4574,37819200,33.5674,25.4458,227.681,1.4228,240.4657,221.5018,4.4371,2461732700,26673265.0,0.0147,0
2021-03-01,228.6788,229.1904,225.021,227.6751,25324000,42.3442,51.2316,227.776,1.3688,240.109,222.3906,4.5906,2487056700,25814310.0,0.0194,0
2021-03-02,225.7158,229.0263,225.3105,228.7464,22812500,36.3651,33.8715,227.5798,1.0746,240.1961,221.7988,4.6236,2464244200,25289225.0,-0.013,0
2021-03-03,219.6259,225.436,219.3363,224.0655,34029500,31.4425,1.639,226.8223,0.3461,240.961,219.9338,4.7333,2430214700,25694885.0,-0.0274,0
2021-03-04,218.8248,224.3839,216.4409,218.8344,44727800,27.8237,11.5938,226.0606,-0.2926,241.2613,218.117,5.0943,2385486900,26573370.0,-0.0037,1
2021-03-05,223.525,225.1368,218.5642,221.5175,41872800,35.1357,34.453,225.8191,-0.4147,240.9867,217.4406,5.387,2427359700,27402205.0,0.0213,0
2021-03-08,219.4618,225.2333,219.2108,223.303,35267400,32.9065,15.6111,225.2137,-0.8297,240.9055,216.1461,5.5964,2392092300,28262835.0,-0.0183,1
2021-03-09,225.629,227.1732,223.5926,224.7604,33080500,39.8639,48.3988,225.2532,-0.6535,240.3486,215.9181,5.9149,2425172800,28806265.0,0.0277,0
2021-03-10,224.3164,228.7367,223.9496,228.7367,29746800,39.1404,41.6327,225.164,-0.6127,239.528,215.6973,6.0266,2395426000,29115355.0,-0.0058,1
2021-03-11,228.8622,230.831,226.1405,226.7678,29907600,46.4602,86.318,225.5162,-0.2111,238.9386,215.7915,6.2382,2425333600,29501400.0,0.0201,0
2021-03-12,227.5303,227.5979,225.0981,225.851,22653700,51.2612,77.0626,225.708,-0.0003,237.9077,216.033,5.9163,2402679900,29846530.0,-0.0058,0
2021-03-15,226.623,226.9898,223.7276,226.7678,26034900,51.5759,70.758,225.7952,0.0925,236.6028,216.4098,5.7674,2376645000,30320220.0,-0.004,0
2021-03-16,229.422,231.69,227.7137,228.0418,28092200,53.1299,85.1267,226.1406,0.3874,235.7012,216.7873,5.7019,2404737200,30388405.0,0.0123,0
2021-03-17,228.7753,230.2326,225.0981,227.9163,29562100,58.8286,80.886,226.3915,0.5625,234.3553,217.4421,5.6061,2375175100,30783835.0,-0.0028,0
2021-03-18,222.6757,226.0247,222.2993,224.4515,34833000,48.2894,40.8863,226.0376,0.2066,232.5796,217.9565,5.6288,2340342100,31679205.0,-0.027,1
2021-03-19,222.3186,224.3646,221.3534,222.9652,46430700,42.5671,38.5444,225.6834,-0.103,231.3103,218.2008,5.493,2293911400,32737610.0,-0.0016,1
2021-03-22,227.7619,228.6402,222.1159,222.2413,30127000,52.2601,74.2405,225.8814,0.0898,231.4844,218.1695,5.6936,2324038400,32421615.0,0.0242,0
2021-03-23,229.2965,232.6455,228.8043,229.2096,31638400,61.8776,79.3329,226.2066,0.3623,231.9865,218.0833,5.5867,2355676800,32492100.0,0.0067,0
2021-03-24,227.2504,229.7019,227.1153,229.5571,25620100,60.0415,61.6864,226.306,0.4084,232.077,218.0807,5.2041,2330056700,32456120.0,-0.009,0
2021-03-25,224.2392,228.6788,223.4961,227.096,34061900,50.8869,37.4283,226.1092,0.1996,231.9873,218.4937,5.1049,2295994800,32182105.0,-0.0133,0
2021-03-26,228.2348,228.4568,223.4767,223.4767,25479900,60.9124,60.9404,226.3116,0.3526,232.2975,218.5792,5.0304,2321474700,31565140.0,0.0177,0
2021-03-29,227.0381,228.5437,223.7953,228.341,25227500,52.0,50.3423,226.3808,0.3729,232.0904,218.6223,4.8188,2296247200,31560315.0,-0.0053,1
2021-03-30,223.7663,225.6965,223.0424,225.3877,24792000,49.2603,21.3676,226.1318,0.1236,232.0273,218.4904,4.7622,2271455200,31659290.0,-0.0145,1
2021-03-31,227.5496,230.7635,224.2874,224.7893,43623500,48.1982,54.8721,226.2668,0.2286,231.946,219.3641,4.7967,2315078700,32138990.0,0.0168,1
2021-04-01,233.9002,234.3731,229.7501,230.1554,30338000,57.6851,96.3677,226.9938,0.8149,232.8644,219.9532,5.0152,2345416700,31419500.0,0.0275,1
2021-04-05,240.3858,241.2448,234.2379,234.2958,36910600,64.6347,95.6817,228.2693,1.7824,236.0869,218.4168,5.2682,2382327300,31171390.0,0.0274,1
2021-04-06,239.2181,240.7044,238.2723,238.9768,22931900,60.791,89.811,229.312,2.4269,237.7958,218.6835,5.08,2359395400,30554615.0,-0.0049,1
2021-04-07,241.1869,242.181,238.5714,239.1698,22719800,63.2852,95.2271,230.4429,3.0612,240.0913,217.9438,4.9711,2382115200,30036580.0,0.0082,1
2021-04-08,244.4201,245.2791,243.2137,243.9568,23625200,74.7964,96.4098,231.7741,3.7813,242.8159,217.2296,4.8008,2405740400,29730500.0,0.0133,1
2021-04-09,246.9295,247.0646,243.6384,244.0534,24326800,76.7521,99.4584,233.2175,4.5025,245.7626,216.0896,4.8305,2430067200,29451460.0,0.0102,0
2021-04-12,246.9874,248.686,245.7424,245.8292,27148700,73.6693,93.376,234.5289,5.0208,248.2702,215.5277,4.5747,2457215900,29676210.0,0.0002,1
2021-04-13,249.4774,250.153,247.8753,248.2903,23837500,74.2745,97.508,235.9526,5.5684,250.978,215.1053,4.452,2481053400,29566340.0,0.01,0
2021-04-14,246.6785,249.8056,246.2635,248.5026,23070900,72.9533,87.1841,236.9741,5.7106,252.7452,215.0639,4.5203,2457982500,29315275.0,-0.0113,1
2021-04-15,250.4522,250.8672,248.744,248.937,25627500,80.4212,98.5085,238.2577,6.0581,255.0416,214.9351,4.4493,2483610000,29118545.0,0.0152,0
2021-04-16,251.649,251.8999,248.6185,250.4233,24878600,79.0609,99.1304,239.5331,6.3567,256.9265,215.9476,4.3279,2508488600,28620825.0,0.0048,0
2021-04-19,249.7187,252.3632,248.8308,251.1182,23209300,77.6471,90.9809,240.5031,6.3642,257.9834,217.6306,4.2411,2485279300,27459755.0,-0.0077,0
2021-04-20,249.2554,251.1278,247.8849,248.8308,19722900,83.3545,88.9308,241.3367,6.2606,259.0949,218.6685,4.1873,2465556400,26939550.0,-0.0019,1
2021-04-21,251.4946,251.5911,248.2807,249.9117,24030400,82.6534,96.1586,242.3041,6.2868,260.4253,219.5579,3.924,2489586800,26559150.0,0.0089,0
2021-04-22,248.2035,252.6527,246.7268,251.1375,25606200,71.281,75.8387,242.8659,5.973,260.8619,221.2167,3.8598,2463980600,26558455.0,-0.0132,1
2021-04-23,252.0447,252.3921,248.3,248.8887,21462600,68.8281,95.7717,243.7401,5.9656,261.1612,223.6978,3.6344,2485443200,25928490.0,0.0154,0
2021-04-26,252.4307,253.2897,251.0989,252.5369,19763300,71.89,94.1638,244.5678,5.9226,261.6213,225.6573,3.6172,2505206500,25642660.0,0.0015,0
2021-04-27,252.8361,254.0136,251.0506,252.4597,31014200,70.3542,89.0974,245.3552,5.8537,261.5465,228.312,3.571,2536220700,25931995.0,0.0016,0
2021-04-28,245.6844,247.5954,244.1306,247.1514,46903100,51.9431,19.7205,245.3866,5.1626,259.3258,232.7245,3.9005,2489317600,27037550.0,-0.0287,0
2021-04-29,243.7059,247.1708,240.3183,246.5531,40589000,44.9637,24.7357,245.2265,4.4044,257.003,236.6629,4.1453,2448728600,26885825.0,-0.0081,0
2021-04-30,243.3875,244.2561,240.8974,241.0325,30945100,44.4212,22.4103,245.0514,3.7348,255.6601,238.9545,4.1749,2417783500,26916180.0,-0.0013,0
2021-05-03,243.0786,245.4818,242.3644,244.5649,19626600,39.3648,20.1551,244.8635,3.143,255.4026,239.4813,4.1714,2398156900,26051980.0,-0.0013,0
2021-05-04,239.1505,242.4513,237.1913,242.2196,32756100,37.9406,11.6466,244.3194,2.3301,255.414,239.4632,4.339,2365400800,26543190.0,-0.0163,1
2021-05-05,237.8765,240.8009,237.2492,240.3762,21901300,28.1007,4.0735,243.7058,1.5651,255.9051,238.641,4.2935,2343499500,26502265.0,-0.0053,0
2021-05-06,241.0228,241.1483,236.1586,237.8572,26491100,32.6723,27.2432,243.4503,1.1989,256.0977,238.1087,4.4155,2369990600,26645560.0,0.0131,0
2021-05-07,243.6577,245.4335,242.4127,243.3585,27032900,40.3384,42.0001,243.47,1.1085,256.0655,237.8137,4.4782,2397023500,26780865.0,0.0109,0
2021-05-10,238.5618,242.9531,238.5038,242.1231,29299900,35.1474,13.4594,243.0026,0.6185,256.3829,236.6537,4.6147,2367723600,26888425.0,-0.0211,0
2021-05-11,237.6449,238.002,234.1125,236.0234,33641600,30.0306,17.7497,242.4923,0.1544,256.4419,235.4115,4.6961,2334082000,27378630.0,-0.0039,0
2021-05-12,230.667,235.8594,229.7694,233.7264,36684400,27.1446,3.7022,241.3661,-0.7676,257.6471,232.6051,4.8353,2297397600,28059305.0,-0.0298,1
2021-05-13,234.5564,237.0368,233.0026,233.3693,29624300,27.2362,19.7451,240.7176,-1.1709,257.4334,231.2293,4.9911,2327021900,28259145.0,0.0167,0
2021-05-14,239.498,240.4921,236.9307,237.0176,23901100,34.9506,40.1275,240.6014,-1.0794,256.5204,230.9272,5.2586,2350923000,28210270.0,0.0208,0
2021-05-17,236.6315,237.9923,235.0294,237.9537,24970200,32.1649,38.4947,240.2233,-1.224,255.9136,230.2252,5.3662,2325952800,28298315.0,-0.012,0
2021-05-18,234.6047,237.8186,234.431,237.6835,20168000,36.2548,27.7871,239.6882,-1.4851,255.3654,229.3083,4.9863,2305784800,28320570.0,-0.0086,1
2021-05-19,235.1851,235.2915,230.8126,231.4995,25739800,39.0494,34.4677,239.2593,-1.6264,254.1727,228.8701,4.8168,2331524600,28406040.0,0.0025,1
2021-05-20,238.4355,239.8575,235.901,235.9977,21800700,44.0819,55.1543,239.1809,-1.4593,253.3479,228.7181,4.9106,2353325300,28215765.0,0.0137,1
2021-05-21,237.1682,240.2251,236.7523,239.4899,21863100,43.0947,47.2341,238.9892,-1.4128,251.5561,229.0223,4.936,2331462200,28235790.0,-0.0053,1
2021-05-24,242.5952,242.9628,239.4319,239.7027,21411500,53.8883,81.8798,239.3326,-0.9274,249.5958,229.999,4.9294,2352873700,28318200.0,0.0226,0
2021-05-25,243.5044,244.5008,242.6338,243.5528,17704300,56.4055,87.6847,239.7299,-0.464,247.2172,231.4445,4.8118,2370578000,27652705.0,0.0037,0
2021-05-26,243.282,244.6847,242.5661,243.2239,17771600,52.7546,86.2646,240.0682,-0.1134,246.7554,231.666,4.6067,2352806400,26196130.0,-0.0009,0
2021-05-27,241.1731,243.2723,241.1151,242.9724,24426200,46.9311,76.4565,240.1735,-0.0056,246.3924,231.7758,4.4464,2328380200,25387990.0,-0.0087,0
2021-05-28,241.531,243.8527,241.4149,242.8079,18270200,54.1537,78.8562,240.3027,0.1074,246.1142,231.8683,4.2697,2346650400,24754245.0,0.0015,0
2021-06-01,239.3255,243.0885,238.8998,243.0305,23213300,52.2692,64.069,240.2097,0.0188,245.6662,231.941,4.2511,2323437100,24933580.0,-0.0092,1
2021-06-02,239.2287,241.1344,237.8164,240.0316,19406700,64.1986,60.6694,240.1162,-0.0585,245.671,231.944,3.9256,2304030400,24266110.0,-0.0004,1
2021-06-03,237.6906,238.3001,235.0691,237.2166,25307700,55.6373,49.5817,239.8852,-0.2411,245.6675,231.9289,3.7677,2278722700,24436430.0,-0.0065,1
2021-06-04,242.6048,243.4367,239.4319,239.6737,25281100,55.5936,85.0067,240.1442,0.0105,245.8894,231.8652,3.7541,2304003800,24375930.0,0.0205,1
2021-06-07,245.5262,245.7971,241.6568,241.8212,23079200,65.9827,98.1924,240.6568,0.4407,246.2939,231.6475,3.7307,2327083000,24178245.0,0.012,1
2021-06-08,244.3267,247.6545,244.2687,246.8322,22455000,68.0043,80.2413,241.0063,0.6769,246.9585,231.5594,3.7306,2304628000,23836000.0,-0.0049,1
2021-06-09,245.3134,247.1901,244.9458,245.5262,17937600,68.4787,81.3988,241.4165,0.933,247.7561,231.5287,3.6152,2322565600,23050800.0,0.004,1
2021-06-10,248.8443,249.0571,245.3908,245.9906,24563600,68.7981,98.4786,242.1239,1.4047,248.5025,232.6001,3.5488,2347129200,22444760.0,0.0143,0
2021-06-11,249.4731,250.0535,248.2348,249.5698,18999700,72.7469,96.1267,242.8239,1.8084,249.6679,232.9263,3.4307,2366128900,21913530.0,0.0025,0
2021-06-14,251.4078,251.4658,248.4186,249.4827,19150500,68.7064,99.646,243.6414,2.2585,251.3487,232.4365,3.2344,2385279400,21676000.0,0.0077,0
2021-06-15,249.9278,251.5046,249.27,251.2917,18038900,63.3121,90.4061,244.2401,2.4672,252.3207,232.7941,3.2579,2367240500,21329435.0,-0.0059,0
2021-06-16,248.9797,252.0753,246.1163,250.9338,27220000,61.4636,81.7976,244.6915,2.5271,252.6844,233.8679,3.5323,2340020500,21682035.0,-0.0038,1
2021-06-17,252.3848,253.2071,247.6544,247.7125,27565500,71.4392,95.4666,245.4242,2.8168,253.5747,234.6976,3.7741,2367586000,21773320.0,0.0136,1
2021-06-18,250.9628,253.7391,250.305,251.1563,37202200,67.3303,85.1295,245.9517,2.8982,254.2706,235.2544,3.828,2330383800,22543395.0,-0.0057,1
2021-06-21,254.0583,254.9192,249.502,251.34,26696100,76.2134,95.6628,246.7237,3.1759,255.274,235.94,3.9157,2357079900,22785045.0,0.0123,1
2021-06-22,256.8444,257.1152,253.8358,254.1454,24694100,78.6051,98.7714,247.6876,3.5796,257.0893,235.5497,3.913,2381774000,22949175.0,0.0109,0
2021-06-23,256.6122,258.1213,255.7997,257.3087,19518700,82.0867,91.9255,248.5376,3.8365,258.5859,235.3639,3.7817,2362255300,23039895.0,-0.0009,1
2021-06-24,257.9859,259.108,256.8057,257.4732,21446900,79.6422,93.5698,249.4374,4.1037,260.1677,235.2524,3.5495,2383702200,23223660.0,0.0053,1
2021-06-25,256.3703,258.5276,256.1188,257.5409,25611100,72.0063,81.5512,250.0977,4.1373,261.1015,235.8384,3.4258,2358091100,23282905.0,-0.0063,1
2021-06-28,259.9496,260.1237,257.2313,257.5022,19590000,78.9116,98.8528,251.036,4.4021,262.5663,236.2154,3.4521,2377681100,23348895.0,0.0139,1
2021-06-29,262.5421,262.784,259.2338,260.0947,19937800,80.0947,98.6096,252.1318,4.7662,264.0795,237.0239,3.5012,2397618900,23185120.0,0.0099,1
2021-06-30,262.0585,262.5035,260.801,261.8554,21656500,75.8323,95.6475,253.0772,4.9585,265.0498,238.3366,3.3581,2375962400,23297610.0,-0.0018,1
2021-07-01,262.7356,262.9678,260.8009,260.8105,16725300,75.8778,98.6223,253.997,5.1067,265.443,240.4479,3.383,2392687700,22868490.0,0.0026,1
2021-07-02,268.5881,268.9267,263.6062,263.9158,26458000,79.0767,98.5157,255.3867,5.6315,267.5894,240.8997,3.6076,2419145700,22927335.0,0.022,0
2021-07-06,268.5978,270.252,265.3475,268.9558,31565600,83.2531,93.1463,256.6449,5.9793,269.535,241.2613,3.7983,2450711300,23351655.0,0.0,0
2021-07-07,270.7937,271.5289,268.1045,270.281,23260000,87.1991,96.9205,257.9924,6.3588,271.4379,242.0051,3.6172,2473971300,23391905.0,0.0081,0
2021-07-08,268.3657,269.6329,265.8989,267.8626,24618600,78.1914,85.6392,258.9803,6.3899,272.4386,243.3097,3.5702,2449352700,23725955.0,-0.009,1
2021-07-09,268.8687,268.9751,266.3342,266.7211,23916700,82.6458,87.9227,259.9221,6.3816,273.5786,244.1721,3.5136,2473269400,23693610.0,0.0019,1
2021-07-12,268.2689,270.6389,267.5531,270.0489,18931700,78.5025,81.5746,260.717,6.2546,274.3902,245.2401,3.3471,2454337700,23690210.0,-0.0022,1
2021-07-13,271.8094,273.6184,268.3366,268.4624,26120100,79.134,89.848,261.7734,6.3662,275.7837,245.8867,3.4949,2480457800,24038690.0,0.0131,0
2021-07-14,273.2896,274.402,271.3935,273.1348,23113700,80.9628,93.9154,262.8702,6.4992,277.014,246.9926,3.544,2503571500,24292430.0,0.0054,0
2021-07-15,271.8578,273.2895,270.697,272.7962,22604200,75.699,86.0845,263.7262,6.4151,277.4492,248.8452,3.5509,2480967300,24061640.0,-0.0053,0
2021-07-16,271.587,274.8276,270.3391,272.8639,26186800,79.6683,81.5833,264.4748,6.2545,277.9376,250.2771,3.6995,2454780500,23992705.0,-0.001,0
2021-07-19,267.969,271.2193,265.4925,269.8263,32935600,65.612,56.0168,264.8076,5.7688,277.4074,252.5079,3.8667,2421844900,23779375.0,-0.0134,1
2021-07-20,270.2036,271.7998,267.2435,268.9557,26259700,65.126,67.0342,265.3215,5.5007,277.2991,254.2307,3.9385,2448104600,23757555.0,0.0083,1
2021-07-21,272.2157,272.3318,268.2399,269.7973,24364300,68.9119,81.3791,265.9781,5.3886,277.6041,255.4629,4.1065,2472468900,23741065.0,0.0074,1
2021-07-22,276.8011,277.072,274.1699,274.5762,23384100,72.8616,97.9885,267.0089,5.6051,278.4855,256.6003,4.2986,2495853000,23934335.0,0.0167,0
2021-07-23,280.2158,280.5254,277.1493,277.9909,22768100,70.5259,97.9606,268.2667,5.9832,280.0175,257.2913,4.1223,2518621100,24000395.0,0.0123,0
2021-07-26,279.6161,280.2352,277.2847,279.5677,23176100,69.0531,93.9513,269.3476,6.1634,280.6315,259.0019,3.9828,2495445000,23878645.0,-0.0021,0
2021-07-27,277.188,280.1288,273.7152,279.9837,33604100,60.9692,77.7999,270.0943,6.0407,280.9146,260.4427,4.1963,2461840900,24579350.0,-0.0087,0
2021-07-28,276.8784,280.6802,274.5664,279.558,33566900,65.7479,74.9683,270.7404,5.851,281.2324,261.5584,4.2833,2428274000,25260805.0,-0.0011,0
2021-07-29,277.1493,279.2001,276.743,276.8978,18168300,65.4512,76.7518,271.3508,5.6574,281.2596,263.0403,4.2702,2446442300,25086395.0,0.001,0
2021-07-30,275.6112,277.3041,274.6438,275.8627,20944800,63.2368,66.6244,271.7565,5.3184,280.8624,264.7251,4.2398,2425497500,25297370.0,-0.0056,0
2021-08-02,275.5242,277.4106,274.4795,277.0139,16267400,57.6496,66.0517,272.1153,4.9854,281.0427,265.2385,4.0671,2409230100,24787840.0,-0.0003,1
2021-08-03,277.7491,277.8555,274.7309,276.1046,17879000,58.9099,80.7008,272.6519,4.8451,281.4523,265.7439,4.0754,2427109100,24103510.0,0.008,0
2021-08-04,277.159,278.2038,275.3597,276.8785,16191300,60.9602,76.8157,273.0811,4.6329,281.8079,266.0249,4.0933,2410917800,23750075.0,-0.0021,0
2021-08-05,280.0708,280.1772,276.7624,277.517,13900200,65.8133,95.9877,273.7468,4.6461,282.396,266.6073,4.0166,2424818000,23214155.0,0.0105,0
2021-08-06,280.0127,280.0514,278.2328,279.0937,16589300,75.8838,95.0324,274.3436,4.5989,282.8517,267.266,3.7126,2408228700,22847785.0,-0.0002,0
2021-08-09,278.9196,282.0345,278.4166,280.2933,16117600,69.6985,77.4194,274.7794,4.4223,282.8692,268.3136,3.6456,2392111100,22707080.0,-0.0039,0
2021-08-10,277.0912,279.8095,275.8917,279.3742,18616600,61.1112,40.5808,274.9996,4.0877,282.9361,268.7749,3.6331,2373494500,22331905.0,-0.0066,1
2021-08-11,277.5847,279.2389,276.5302,277.8362,13955900,52.1952,46.5121,275.2458,3.8183,283.0834,269.0571,3.4797,2387450400,21874015.0,0.0018,1
2021-08-12,280.3513,280.506,276.9945,277.2751,14561300,50.3937,79.767,275.732,3.7844,283.4625,269.5273,3.4645,2402011700,21471870.0,0.0099,1
2021-08-13,283.2921,283.3405,279.858,280.0321,18249000,59.4062,99.4976,276.452,3.9494,284.2747,269.8856,3.5025,2420260700,21074980.0,0.0104,0
2021-08-16,284.9849,285.1977,280.5544,283.6209,22507600,70.7303,98.0144,277.2647,4.1686,284.5936,271.2683,3.3761,2442768300,20553580.0,0.006,0
2021-08-17,283.5146,283.8531,281.5798,282.8471,20075300,66.6183,84.2961,277.8599,4.1756,284.6396,272.5534,3.1826,2422693000,20244360.0,-0.0052,1
2021-08-18,281.7797,285.7437,281.3338,283.0493,21813000,60.8033,64.8084,278.2332,3.9951,284.4708,273.6786,3.3221,2400880000,20116795.0,-0.0061,1
2021-08-19,287.6338,288.3122,279.7541,279.8025,29850500,73.3482,95.0953,279.1285,4.2751,286.1138,273.1189,3.7434,2430730500,20440115.0,0.0206,1
2021-08-20,294.9901,296.4245,288.884,290.4929,40817600,79.4798,93.3877,280.6391,5.0326,289.8209,270.8892,4.1619,2471548100,21342590.0,0.0253,0
2021-08-23,295.2711,295.9981,292.5574,293.9143,22830200,78.1961,94.5247,282.0326,5.5912,292.7027,269.5729,4.1845,2494378300,21325295.0,0.001,0
2021-08-24,293.3036,296.2404,292.7027,295.6298,18175800,74.8767,84.8006,283.1061,5.8081,294.5487,269.3385,4.2341,2476202500,20553880.0,-0.0067,0
2021-08-25,292.7124,295.2129,291.1713,294.9319,20006100,70.9792,81.921,284.021,5.8648,295.9739,269.4966,4.2788,2456196400,19875840.0,-0.002,0
2021-08-26,289.8823,293.1194,289.7466,291.7238,17666100,64.999,68.1376,284.5792,5.6165,296.7038,270.04,4.3885,2438530300,19850730.0,-0.0097,0
2021-08-27,290.4928,291.6074,287.6918,289.7853,22605700,67.8499,71.1112,285.1424,5.4067,297.2843,270.9477,4.4097,2461136000,19933775.0,0.0021,0
2021-08-30,294.2437,294.8544,291.7916,291.8498,16348100,74.9739,89.0383,286.0092,5.48,298.3098,271.7942,4.4414,2477484100,19937810.0,0.0128,0
2021-08-31,292.5865,295.1258,292.2182,295.0483,26285300,71.1265,80.2468,286.6356,5.3427,298.9914,272.5963,4.4556,2451198800,20358125.0,-0.0056,0
2021-09-01,292.538,295.7946,292.2085,293.546,18983800,68.585,76.6862,287.1977,5.1704,299.43,273.6956,4.461,2432215000,20497750.0,-0.0002,0
2021-09-02,291.8788,294.0208,290.9387,292.8965,16285600,64.0744,72.7322,287.6435,4.9239,299.8486,274.4578,4.4324,2415929400,20617020.0,-0.0023,0
2021-09-03,291.8692,293.2842,291.0163,291.7238,14747900,61.9429,72.6744,288.046,4.6739,300.1413,275.3508,4.2627,2401181500,20524950.0,-0.0,0
2021-09-07,290.9387,291.8207,289.0197,291.7432,17180400,63.1254,67.0928,288.3215,4.3505,300.0886,276.6053,4.223,2384001100,20578090.0,-0.0032,0
2021-09-08,290.9679,291.3555,288.3122,290.5511,15046800,67.2866,67.2676,288.5735,4.0499,299.5581,278.5235,4.1254,2399047900,20399600.0,0.0001,0
2021-09-09,288.099,292.8384,287.8567,291.5591,19927000,50.986,4.6627,288.5283,3.5394,298.6223,280.5108,3.8699,2379120900,20698155.0,-0.0099,0
2021-09-10,286.6064,290.6868,286.2865,289.2329,19633400,26.3535,3.2131,288.3453,2.98,297.9763,281.7823,3.5563,2359487500,20951760.0,-0.0052,1
2021-09-13,287.847,289.3493,285.0266,288.3897,23652900,30.1351,25.1513,288.2978,2.6067,297.662,282.5521,3.6193,2383140400,21221955.0,0.0043,1
2021-09-14,290.5608,292.1115,288.9228,290.3378,21853400,42.9427,51.3948,288.5133,2.5011,297.5461,283.2255,3.6712,2404993800,21189245.0,0.0094,0
2021-09-15,295.4359,295.9205,292.5282,293.9239,28356300,55.7417,95.5516,289.1726,2.7787,297.7052,284.2585,3.7654,2433350100,21603295.0,0.0166,0
2021-09-16,295.8236,295.9108,291.5009,294.4085,19550800,63.9635,99.1104,289.8061,2.9955,297.1827,286.1854,3.8395,2452900900,21490185.0,0.0013,0
2021-09-17,290.6383,295.1258,290.3088,294.8059,41372500,50.2814,51.5126,289.8853,2.7175,297.0224,286.6462,3.9537,2411528400,22066285.0,-0.0177,0
2021-09-20,285.2397,289.5237,280.6069,287.2072,38278700,33.6272,30.2532,289.4429,2.0381,297.0891,285.6044,4.3587,2373249700,21939340.0,-0.0187,1
2021-09-21,285.7244,288.38,285.0169,286.587,22364100,36.9661,33.4178,289.0887,1.5213,296.8216,284.9173,4.3912,2395613800,21916035.0,0.0017,1
2021-09-22,289.3879,290.9775,285.4433,287.5949,26626300,44.7392,57.3415,289.1172,1.3912,296.5457,284.8016,4.5304,2422240100,22338560.0,0.0127,0
2021-09-23,290.3379,291.6366,288.3704,289.6498,18604600,47.4513,63.5448,289.2335,1.3493,296.349,284.7609,4.5435,2440844700,22268485.0,0.0033,0
2021-09-24,290.1343,290.5704,287.7888,289.0488,14999000,47.1488,62.2154,289.3193,1.2848,296.3565,284.7786,4.5802,2425845700,22135130.0,-0.0007,0
2021-09-27,285.1138,287.343,283.9217,287.0232,23571700,41.5615,29.4307,288.9188,0.8192,296.5809,284.0162,4.8205,2402274000,22183430.0,-0.0175,0
2021-09-28,274.7916,281.8281,274.0453,280.8783,43186200,31.949,3.4116,287.5733,-0.3784,298.4272,280.2247,5.3937,2359087800,23525335.0,-0.0369,1
2021-09-29,275.2569,277.9416,274.2974,276.323,26353700,34.8572,5.5385,286.4003,-1.2753,299.373,277.546,5.2981,2385441500,23528755.0,0.0017,0
2021-09-30,273.2408,278.9689,272.9501,276.9141,32343600,34.4322,1.2659,285.147,-2.1242,300.1612,274.828,5.4138,2353097900,24196745.0,-0.0074,1
2021-10-01,280.1999,281.0528,272.6303,273.4348,30086300,42.1399,32.5011,284.6759,-2.21,299.8011,274.0203,5.7066,2383184200,24886780.0,0.0251,1
2021-10-04,274.3943,278.8914,271.6223,278.5522,31350700,34.3763,11.408,283.6967,-2.7152,299.8483,272.2256,6.0147,2351833500,25716920.0,-0.0209,1
2021-10-05,279.8703,281.4598,275.3053,275.3053,24993000,35.1297,33.9584,283.3323,-2.6432,299.3548,271.6123,6.1365,2376826500,26107550.0,0.0198,1
2021-10-06,284.0864,284.5904,276.7204,276.9821,28002600,39.5514,53.0308,283.4041,-2.2203,298.7773,271.5016,6.3837,2404829100,26755340.0,0.015,0
2021-10-07,285.7728,287.5077,284.8715,286.0927,20430500,45.381,70.7019,283.6297,-1.7292,298.5943,271.452,6.2341,2425259600,26780515.0,0.0059,0
