Date,Model_Strategy,Buy_Hold,Signal
2017-06-14,24308.76596470007,12989.056,0
2017-06-15,24308.76596470007,12911.219200000001,0
2017-06-16,24308.76596470007,12730.547199999999,0
2017-06-19,24308.76596470007,13094.5792,0
2017-06-20,24308.76596470007,12975.616,0
2017-06-21,24308.76596470007,13052.531200000001,0
2017-06-22,24308.76596470007,13031.0656,0
2017-06-23,24308.76596470007,13089.203199999998,0
2017-06-26,24308.76596470007,13048.0768,0
2017-06-27,24308.76596470007,12861.1456,0
2017-06-28,24308.76596470007,13048.960000000001,0
2017-06-29,24308.76596470007,12856.652800000002,0
2017-06-30,24308.76596470007,12887.0656,0
2017-07-03,24308.76596470007,12840.563200000002,0
2017-07-05,24308.76596470007,12893.3248,0
2017-07-06,24308.76596470007,12771.6736,0
2017-07-07,24308.76596470007,12901.388799999999,0
2017-07-10,24308.76596470007,12980.1088,1
2017-07-11,24308.76596470007,13022.118400000001,1
2017-07-12,24308.76596470007,13040.9344,1
2017-07-13,24308.76596470007,13222.4896,1
2017-07-14,24308.76596470007,13336.0768,1
2017-07-17,24308.76596470007,13382.5792,0
2017-07-18,24308.76596470007,13429.12,0
2017-07-19,24308.76596470007,13513.1776,0
2017-07-20,24308.76596470007,13452.352,0
2017-07-21,24308.76596470007,13446.0928,0
2017-07-24,24308.76596470007,13608.9088,0
2017-07-25,24308.76596470007,13667.046400000001,0
2017-07-26,24308.76596470007,13731.4432,0
2017-07-27,24308.76596470007,13472.0512,0
2017-07-28,24308.76596470007,13377.2416,0
2017-07-31,24308.76596470007,13308.352,0
2017-08-01,24308.76596470007,13426.431999999999,0
2017-08-02,24308.76596470007,14060.5696,1
2017-08-03,24284.487241700073,13920.1792,1
2017-08-04,24412.457241700075,13993.523200000001,1
2017-08-07,24765.284936700074,14209.945600000001,0
2017-08-08,24765.284936700074,14323.5712,0
2017-08-09,24765.284936700074,14411.199999999999,0
2017-08-10,24740.550540000077,13952.358400000001,1
2017-08-11,25084.523640000076,14146.3168,1
2017-08-14,25436.478060000078,14359.129600000002,0
2017-08-15,25436.478060000078,14516.262400000001,0
2017-08-16,25436.478060000078,14457.8944,0
2017-08-17,25436.478060000078,14180.416,1
2017-08-18,25436.478060000078,14148.1216,1
2017-08-21,25411.07503430008,14122.086400000002,1
2017-08-22,25800.478686700077,14352.832,0
2017-08-23,25800.478686700077,14370.8032,1
2017-08-24,25774.70556190008,14307.0592,1
2017-08-25,25870.13236190008,14360.0128,1
2017-08-28,26104.54127230008,14504.5888,0
2017-08-29,26104.54127230008,14633.92,0
2017-08-30,26104.54127230008,14673.433600000002,0
2017-08-31,26104.54127230008,14731.801599999999,0
2017-09-01,26104.54127230008,14736.256,0
2017-09-05,26104.54127230008,14559.3856,0
2017-09-06,26104.54127230008,14544.1024,0
2017-09-07,26104.54127230008,14485.7344,0
2017-09-08,26104.54127230008,14249.574400000001,0
2017-09-11,26104.54127230008,14507.315200000001,0
2017-09-12,26104.54127230008,14449.8304,0
2017-09-13,26104.54127230008,14341.158399999998,0
2017-09-14,26104.54127230008,14218.1632,0
2017-09-15,26104.54127230008,14361.8176,0
2017-09-18,26104.54127230008,14253.184000000001,0
2017-09-19,26104.54127230008,14258.56,0
2017-09-20,26104.54127230008,14019.712,0
2017-09-21,26104.54127230008,13779.0592,0
2017-09-22,26078.470619900083,13644.352,1
2017-09-25,25848.508419900085,13524.044800000001,1
2017-09-26,26266.73361930008,13756.595199999998,0
2017-09-27,26266.73361930008,13854.476800000002,0
2017-09-28,26266.73361930008,13769.1904,0
2017-09-29,26266.73361930008,13844.608000000002,0
2017-10-02,26266.73361930008,13816.767999999998,0
2017-10-03,26266.73361930008,13876.940799999998,0
2017-10-04,26266.73361930008,13787.1232,0
2017-10-05,26266.73361930008,13958.656,0
2017-10-06,26266.73361930008,13950.553600000001,0
2017-10-09,26266.73361930008,13999.052800000001,0
2017-10-10,26266.73361930008,14004.4288,0
2017-10-11,26266.73361930008,14062.7968,1
2017-10-12,26266.73361930008,14013.4144,0
2017-10-13,26266.73361930008,14102.3104,0
2017-10-16,26266.73361930008,14361.8176,0
2017-10-17,26266.73361930008,14414.809599999999,0
2017-10-18,26266.73361930008,14351.0656,0
2017-10-19,26266.73361930008,14011.609600000002,0
2017-10-20,26266.73361930008,14035.878400000001,0
2017-10-23,26266.73361930008,14028.697600000001,0
2017-10-24,26240.503472700086,14112.1792,1
2017-10-25,26125.335272700086,14050.24,1
2017-10-26,26292.26847270008,14140.019199999999,1
2017-10-27,27233.963072700088,14646.476800000002,1
2017-10-30,27818.881511700085,14976.025599999999,0
2017-10-31,27818.881511700085,15184.345600000002,0
2017-11-01,27791.09478610009,14991.3088,1
2017-11-02,27966.23852690009,15100.864,0
2017-11-03,27966.23852690009,15495.039999999999,1
2017-11-06,27966.23852690009,15652.2112,0
2017-11-07,27966.23852690009,15702.476800000002,0
2017-11-08,27966.23852690009,15830.8864,0
2017-11-09,27966.23852690009,15798.553600000001,0
2017-11-10,27966.23852690009,15746.291200000001,0
2017-11-13,27966.23852690009,15683.199999999999,0
2017-11-14,27966.23852690009,15446.1952,0
2017-11-15,27966.23852690009,15242.521600000002,0
2017-11-16,27966.23852690009,15424.576000000001,1
2017-11-17,27966.23852690009,15338.944000000001,1
2017-11-20,27966.23852690009,15323.6224,1
2017-11-21,27966.23852690009,15608.435200000002,0
2017-11-22,27966.23852690009,15772.4416,0
2017-11-24,27966.23852690009,15773.3248,0
2017-11-27,27966.23852690009,15694.028799999998,0
2017-11-28,27966.23852690009,15602.0992,0
2017-11-29,27966.23852690009,15278.5792,0
2017-11-30,27966.23852690009,15492.159999999998,0
2017-12-01,27966.23852690009,15420.0832,0
2017-12-04,27966.23852690009,15307.417599999999,0
2017-12-05,27966.23852690009,15292.9792,0
2017-12-06,27966.23852690009,15236.224,1
2017-12-07,27938.303556500094,15264.140800000001,1
2017-12-08,27946.598956500093,15268.672,1
2017-12-11,28462.514487500095,15566.041600000002,0
2017-12-12,28462.514487500095,15478.6432,1
2017-12-13,28462.514487500095,15530.0224,1
2017-12-14,28462.514487500095,15525.4912,1
2017-12-15,28462.514487500095,15683.199999999999,0
2017-12-18,28462.514487500095,15904.000000000002,0
2017-12-19,28462.514487500095,15734.5792,0
2017-12-20,28462.514487500095,15717.4528,0
2017-12-21,28462.514487500095,15776.9344,0
2017-12-22,28462.514487500095,15776.9344,0
2017-12-26,28462.514487500095,15376.8064,0
2017-12-27,28462.514487500095,15379.5328,0
2017-12-28,28462.514487500095,15422.771200000001,0
2017-12-29,28462.514487500095,15256.0384,1
2018-01-02,28462.514487500095,15529.1008,0
2018-01-03,28462.514487500095,15526.4128,1
2018-01-04,28462.514487500095,15598.4896,0
2018-01-05,28462.514487500095,15776.0512,0
2018-01-08,28462.514487500095,15717.4528,0
2018-01-09,28462.514487500095,15715.648,0
2018-01-10,28434.086763500098,15712.0384,1
2018-01-11,28595.604763500098,15801.279999999999,1
2018-01-12,28861.9562855001,15964.4032,0
2018-01-16,28861.9562855001,15883.264000000001,1
2018-01-17,28861.9562855001,16145.536,0
2018-01-18,28861.9562855001,16159.936,0
2018-01-19,28861.9562855001,16087.8592,0
2018-01-22,28861.9562855001,15956.262400000001,0
2018-01-23,28861.9562855001,15959.872000000001,0
2018-01-24,28861.9562855001,15705.740800000001,0
2018-01-25,28861.9562855001,15425.4592,0
2018-01-26,28861.9562855001,15461.5168,0
2018-01-29,28861.9562855001,15141.606400000002,0
2018-01-30,28861.9562855001,15052.3648,0
2018-01-31,28861.9562855001,15093.836800000001,0
2018-02-01,28861.9562855001,15125.401600000001,0
2018-02-02,28861.9562855001,14469.2992,0
2018-02-05,28861.9562855001,14107.9168,0
2018-02-06,28861.9562855001,14697.3184,0
2018-02-07,28861.9562855001,14382.784000000001,0
2018-02-08,28861.9562855001,13987.1872,1
2018-02-09,28861.9562855001,14158.1824,1
2018-02-12,28833.123627900102,14728.2688,1
2018-02-13,29121.966827900105,14875.7632,1
2018-02-14,29658.8948279001,15149.939199999999,1
2018-02-15,30624.114125500106,15658.4704,0
2018-02-16,30624.114125500106,15607.782400000002,1
2018-02-20,30624.114125500106,15555.289599999998,1
2018-02-21,30624.114125500106,15484.7104,1
2018-02-22,30624.114125500106,15614.118400000001,1
2018-02-23,30624.114125500106,15885.568000000001,1
2018-02-26,30624.114125500106,16199.564800000002,0
2018-02-27,30624.114125500106,16147.071999999998,0
2018-02-28,30624.114125500106,16122.649599999999,0
2018-03-01,30624.114125500106,15840.332799999998,0
2018-03-02,30624.114125500106,15949.811199999998,0
2018-03-05,30624.114125500106,16005.030400000001,0
2018-03-06,30624.114125500106,15991.436800000001,1
2018-03-07,30624.114125500106,15843.0592,1
2018-03-08,30624.114125500106,16015.8592,1
2018-03-09,30624.114125500106,16290.956800000002,0
2018-03-12,30624.114125500106,16448.396800000002,0
2018-03-13,30624.114125500106,16290.0352,0
2018-03-14,30624.114125500106,16151.6032,0
2018-03-15,30624.114125500106,16170.611200000001,0
2018-03-16,30624.114125500106,16113.5872,0
2018-03-19,30624.114125500106,15867.481600000001,0
2018-03-20,30624.114125500106,15862.0672,0
2018-03-21,30624.114125500106,15502.835200000001,0
2018-03-22,30624.114125500106,15283.84,0
2018-03-23,30624.114125500106,14930.0224,0
2018-03-26,30624.114125500106,15638.540799999999,0
2018-03-27,30624.114125500106,15237.683200000001,0
2018-03-28,30624.114125500106,15069.375999999998,0
2018-03-29,30624.114125500106,15187.0336,0
2018-04-02,30624.114125500106,15087.5008,0
2018-04-03,30624.114125500106,15242.214399999999,0
2018-04-04,30624.114125500106,15533.593599999998,0
2018-04-05,30624.114125500106,15641.2672,1
2018-04-06,30624.114125500106,15241.331199999999,0
2018-04-09,30624.114125500106,15392.435200000002,1
2018-04-10,30624.114125500106,15681.9712,1
2018-04-11,30624.114125500106,15608.704,1
2018-04-12,30624.114125500106,15762.496,1
2018-04-13,30593.52206640011,15815.910399999999,1
2018-04-16,30753.541604900114,15914.521600000002,0
2018-04-17,30753.541604900114,16133.5168,0
2018-04-18,30753.541604900114,16097.305600000002,0
2018-04-19,30753.541604900114,15641.2672,0
2018-04-20,30753.541604900114,15000.640000000001,0
2018-04-23,30753.541604900114,14957.171199999999,0
2018-04-24,30753.541604900114,14749.0816,0
2018-04-25,30753.541604900114,14813.3248,0
2018-04-26,30753.541604900114,14864.895999999999,0
2018-04-27,30753.541604900114,14692.9792,0
2018-04-30,30753.541604900114,14959.0144,0
2018-05-01,30722.81956790012,15306.4576,1
2018-05-02,32080.01086790012,15982.4128,1
2018-05-03,32138.144267900116,16011.366399999999,1
2018-05-04,33398.96056790012,16639.321600000003,1
2018-05-07,33640.591967900116,16759.667200000004,1
2018-05-08,33802.27066790011,16840.192000000003,1
2018-05-09,34006.23887210011,16958.732799999998,0
2018-05-10,34006.23887210011,17201.267200000002,0
2018-05-11,34006.23887210011,17135.833599999998,0
2018-05-14,34006.23887210011,17095.897599999997,0
2018-05-15,34006.23887210011,16940.569600000003,0
2018-05-16,34006.23887210011,17098.624000000003,0
2018-05-17,34006.23887210011,16990.528,0
2018-05-18,34006.23887210011,16928.742400000003,0
2018-05-21,34006.23887210011,17048.6656,0
2018-05-22,34006.23887210011,17005.9648,0
2018-05-23,34006.23887210011,17114.944000000003,0
2018-05-24,34006.23887210011,17095.897599999997,0
2018-05-25,34006.23887210011,17134.9504,0
2018-05-29,34006.23887210011,17073.1648,0
2018-05-30,34006.23887210011,17036.8384,0
2018-05-31,34006.23887210011,16979.6224,0
2018-06-01,34006.23887210011,17285.747199999998,0
2018-06-04,34006.23887210011,17430.1696,0
2018-06-05,34006.23887210011,17564.608,0
2018-06-06,34006.23887210011,17625.472,0
2018-06-07,34006.23887210011,17578.239999999998,0
2018-06-08,34006.23887210011,17418.3424,0
2018-06-11,34006.23887210011,17375.641600000003,0
2018-06-12,34006.23887210011,17471.027199999997,0
2018-06-13,34006.23887210011,17327.526400000002,0
2018-06-14,34006.23887210011,17336.588799999998,0
2018-06-15,34006.23887210011,17158.566400000003,0
2018-06-18,34006.23887210011,17149.465600000003,0
2018-06-19,34006.23887210011,16872.448000000004,0
2018-06-20,34006.23887210011,16945.983999999997,0
2018-06-21,34006.23887210011,16851.520000000004,0
2018-06-22,34006.23887210011,16802.483200000002,0
2018-06-25,34006.23887210011,16552.6912,1
2018-06-26,34006.23887210011,16757.9776,0
2018-06-27,34006.23887210011,16733.440000000002,1
2018-06-28,34006.23887210011,16855.167999999998,0
2018-06-29,34006.23887210011,16819.724799999996,0
2018-07-02,34006.23887210011,17007.7696,0
2018-07-03,34006.23887210011,16711.667200000004,1
2018-07-05,34006.23887210011,16846.067199999998,1
2018-07-06,34006.23887210011,17079.5392,0
2018-07-09,34006.23887210011,17316.620800000004,0
2018-07-10,34006.23887210011,17295.731200000002,0
2018-07-11,34006.23887210011,17071.36,1
2018-07-12,34006.23887210011,17357.4784,0
2018-07-13,34006.23887210011,17384.742400000003,0
2018-07-16,34006.23887210011,17346.5728,0
2018-07-17,34006.23887210011,17395.648,0
2018-07-18,34006.23887210011,17300.2624,0
2018-07-19,34006.23887210011,17434.7008,0
2018-07-20,34006.23887210011,17394.7264,0
2018-07-23,34006.23887210011,17410.163200000003,0
2018-07-24,34006.23887210011,17536.422400000003,0
2018-07-25,34006.23887210011,17701.7728,0
2018-07-26,34006.23887210011,17646.361600000004,0
2018-07-27,34006.23887210011,17352.947200000002,1
2018-07-30,33972.276857300116,17255.756800000003,1
2018-07-31,34040.24125730012,17290.278400000003,1
2018-08-01,36044.92645730012,18308.531200000005,1
2018-08-02,37061.17325810012,18843.5584,0
2018-08-03,37061.17325810012,18898.048000000003,0
2018-08-06,37061.17325810012,18996.159999999996,0
2018-08-07,37061.17325810012,18818.137600000002,0
2018-08-08,37024.15930760012,18830.847999999998,1
2018-08-09,37277.90680460013,18978.880000000005,0
2018-08-10,37277.90680460013,18922.393600000003,1
2018-08-13,37240.67102300013,19044.544,1
2018-08-14,37397.554923000134,19124.761599999998,1
2018-08-15,37484.89622300013,19169.4208,1
2018-08-16,37995.923260100135,19450.163200000003,0
2018-08-17,37995.923260100135,19838.502399999998,0
2018-08-20,37995.923260100135,19645.235200000003,0
2018-08-21,37995.923260100135,19606.9504,0
2018-08-22,37995.923260100135,19607.872000000003,1
2018-08-23,37957.96773410014,19647.961600000002,1
2018-08-24,38076.01993410014,19709.056000000004,1
2018-08-27,38389.51493410014,19871.296000000002,1
2018-08-28,38699.52253410014,20031.731200000002,1
2018-08-29,39237.968932100135,20330.713600000003,0
2018-08-30,39237.968932100135,20517.568,0
2018-08-31,39237.968932100135,20754.5728,0
2018-09-04,39237.968932100135,20821.120000000003,0
2018-09-05,39237.968932100135,20685.2992,0
2018-09-06,39237.968932100135,20341.6576,0
2018-09-07,39237.968932100135,20177.574400000005,0
2018-09-10,39237.968932100135,19906.854399999997,1
2018-09-11,39237.968932100135,20410.009600000005,0
2018-09-12,39237.968932100135,20156.608,0
2018-09-13,39237.968932100135,20643.3664,0
2018-09-14,39237.968932100135,20409.088000000003,0
2018-09-17,39237.968932100135,19865.843200000003,0
2018-09-18,39237.968932100135,19898.6368,0
2018-09-19,39237.968932100135,19910.502399999998,0
2018-09-20,39237.968932100135,20061.7984,0
2018-09-21,39237.968932100135,19845.760000000002,1
2018-09-24,39237.968932100135,20131.072,1
2018-09-25,39198.78051160014,20258.713600000003,1
2018-09-26,38886.57191160014,20097.3568,1
2018-09-27,39685.51981160014,20510.272000000004,1
2018-09-28,39824.90661160014,20582.310400000002,1
2018-10-01,40052.89839060014,20720.857600000003,0
2018-10-02,40052.89839060014,20904.9856,0
2018-10-03,40052.89839060014,21159.3088,0
2018-10-04,40052.89839060014,20787.404800000004,0
2018-10-05,40052.89839060014,20450.137600000002,0
2018-10-08,40052.89839060014,20402.713600000003,0
2018-10-09,40052.89839060014,20685.2992,0
2018-10-10,40052.89839060014,19727.257599999997,0
2018-10-11,40052.89839060014,19553.152000000002,0
2018-10-12,40052.89839060014,20251.4176,0
2018-10-15,40052.89839060014,19818.419199999997,0
2018-10-16,40052.89839060014,20255.0656,0
2018-10-17,40052.89839060014,20167.552000000003,0
2018-10-18,40052.89839060014,19696.268799999998,0
2018-10-19,40052.89839060014,19996.1728,0
2018-10-22,40052.89839060014,20118.3232,0
2018-10-23,40052.89839060014,20307.9424,0
2018-10-24,40052.89839060014,19611.520000000004,0
2018-10-25,40052.89839060014,20040.832000000002,0
2018-10-26,40052.89839060014,19721.804799999998,1
2018-10-29,40012.89547960014,19351.7056,1
2018-10-30,40172.542518800146,19448.358400000005,0
2018-10-31,40172.542518800146,19955.1616,0
2018-11-01,40172.542518800146,20261.440000000002,0
2018-11-02,40172.542518800146,18917.824,1
2018-11-05,40172.542518800146,18380.915200000003,0
2018-11-06,40172.542518800146,18579.635199999997,0
2018-11-07,40172.542518800146,19142.9632,0
2018-11-08,40172.542518800146,19076.185600000004,0
2018-11-09,40172.542518800146,18708.4672,0
2018-11-12,40172.542518800146,17766.3232,0
2018-11-13,40172.542518800146,17588.8768,0
2018-11-14,40172.542518800146,17092.1728,0
2018-11-15,40172.542518800146,17513.8816,0
2018-11-16,40172.542518800146,17707.7632,0
2018-11-19,40172.542518800146,17006.195200000002,0
2018-11-20,40172.542518800146,16193.92,0
2018-11-21,40172.542518800146,16175.6416,0
2018-11-23,40172.542518800146,15764.915200000001,1
2018-11-26,40172.542518800146,15978.0352,1
2018-11-27,40172.542518800146,15943.2832,1
2018-11-28,40172.542518800146,16556.1472,1
2018-11-29,40172.542518800146,16429.004800000002,0
2018-11-30,40172.542518800146,16340.262400000001,0
2018-12-03,40172.542518800146,16911.0784,0
2018-12-04,40172.542518800146,16167.3856,0
2018-12-06,40172.542518800146,15987.2128,0
2018-12-07,40172.542518800146,15417.3184,0
2018-12-10,40172.542518800146,15518.848,0
2018-12-11,40172.542518800146,15430.144,0
2018-12-12,40172.542518800146,15473.113599999999,0
2018-12-13,40172.542518800146,15642.3424,0
2018-12-14,40172.542518800146,15141.9904,0
2018-12-17,40172.542518800146,15001.139200000001,0
2018-12-18,40172.542518800146,15195.942399999998,0
2018-12-19,40172.542518800146,14722.1248,0
2018-12-20,40172.542518800146,14350.758399999999,0
2018-12-21,40172.542518800146,13792.767999999998,1
2018-12-24,40172.542518800146,13436.032000000001,1
2018-12-26,40172.542518800146,14381.8624,0
2018-12-27,40172.542518800146,14288.550399999998,1
2018-12-28,40172.542518800146,14295.8848,0
2018-12-31,40172.542518800146,14434.009600000001,0
2019-01-02,40172.542518800146,14450.4832,0
2019-01-03,40172.542518800146,13011.596800000001,1
2019-01-04,40172.542518800146,13566.8608,1
2019-01-07,40172.542518800146,13536.678399999999,1
2019-01-08,40172.542518800146,13794.611200000001,1
2019-01-09,40172.542518800146,14028.7744,0
2019-01-10,40172.542518800146,14073.5872,0
2019-01-11,40172.542518800146,13935.462399999999,1
2019-01-14,40172.542518800146,13725.9904,1
2019-01-15,40172.542518800146,14006.809599999999,1
2019-01-16,40172.542518800146,14177.8816,1
2019-01-17,40172.542518800146,14262.0544,1
2019-01-18,40172.542518800146,14349.836800000001,1
2019-01-22,40172.542518800146,14027.852799999999,1
2019-01-23,40172.542518800146,14084.5696,1
2019-01-24,40172.542518800146,13972.9792,1
2019-01-25,40172.542518800146,14435.814400000001,1
2019-01-28,40172.542518800146,14302.2976,1
2019-01-29,40172.542518800146,14154.112,1
2019-01-30,40172.542518800146,15120.9472,1
2019-01-31,40172.542518800146,15229.811199999998,1
2019-02-01,40172.542518800146,15237.1072,1
2019-02-04,40172.542518800146,15669.7984,0
2019-02-05,40172.542518800146,15937.792000000001,0
2019-02-06,40172.542518800146,15943.2832,0
2019-02-07,40172.542518800146,15641.420799999998,0
2019-02-08,40172.542518800146,15659.814400000001,0
2019-02-11,40172.542518800146,15569.766399999999,0
2019-02-12,40172.542518800146,15703.897599999998,0
2019-02-13,40172.542518800146,15638.656,0
2019-02-14,40172.542518800146,15695.6416,0
2019-02-15,40172.542518800146,15660.735999999999,0
2019-02-19,40172.542518800146,15707.583999999999,0
2019-02-20,40172.542518800146,15808.6144,0
2019-02-21,40172.542518800146,15719.5264,1
2019-02-22,40172.542518800146,15894.976,1
2019-02-25,40172.542518800146,16010.7136,0
2019-02-26,40172.542518800146,16019.9296,0
2019-02-27,40172.542518800146,16069.503999999999,0
2019-02-28,40172.542518800146,15911.5264,1
2019-03-01,40172.542518800146,16078.72,0
2019-03-04,40172.542518800146,16159.552000000001,0
2019-03-05,40172.542518800146,16130.1376,0
2019-03-06,40172.542518800146,16037.3632,0
2019-03-07,40172.542518800146,15851.814400000001,0
2019-03-08,40172.542518800146,15889.4464,0
2019-03-11,40172.542518800146,16439.718399999998,0
2019-03-12,40172.542518800146,16624.384,1
2019-03-13,40172.542518800146,16697.8816,1
2019-03-14,40132.41279070015,16883.430399999997,1
2019-03-15,40654.46619070015,17103.001600000003,1
2019-03-18,41069.42469070015,17277.5296,1
2019-03-19,40744.03149070015,17140.672,1
2019-03-20,41058.91286520015,17290.393600000003,0
2019-03-21,41058.91286520015,17927.027199999997,0
2019-03-22,41058.91286520015,17555.8912,0
2019-03-25,41058.91286520015,17343.692799999997,0
2019-03-26,41058.91286520015,17164.5568,1
2019-03-27,41058.91286520015,17318.886400000003,1
2019-03-28,41058.91286520015,17341.8496,1
2019-03-29,41058.91286520015,17454.822399999997,1
2019-04-01,41058.91286520015,17573.324800000002,1
2019-04-02,41058.91286520015,17828.7232,1
2019-04-03,41058.91286520015,17950.912000000004,1
2019-04-04,41058.91286520015,17982.131200000003,1
2019-04-05,41058.91286520015,18102.476800000004,1
2019-04-08,41058.91286520015,18387.2512,0
2019-04-09,41058.91286520015,18332.1472,0
2019-04-10,41058.91286520015,18435.0208,0
2019-04-11,41058.91286520015,18281.612800000003,0
2019-04-12,41058.91286520015,18274.239999999998,1
2019-04-15,41058.91286520015,18307.340799999998,1
2019-04-16,41058.91286520015,18309.145600000003,1
2019-04-17,41017.89885400016,18665.612800000003,1
2019-04-18,41165.26125400016,18732.659200000002,1
2019-04-22,41300.55445400016,18794.214399999997,1
2019-04-23,41854.27297640015,19065.203199999996,0
2019-04-24,41854.27297640015,19035.8272,0
2019-04-25,41854.27297640015,18863.104,1
2019-04-26,41854.27297640015,18773.0944,1
2019-04-29,41854.27297640015,18801.548799999997,1
2019-04-30,41854.27297640015,18439.6288,1
2019-05-01,41854.27297640015,19344.4864,0
2019-05-02,41854.27297640015,19218.6112,0
2019-05-03,41854.27297640015,19457.459199999998,0
2019-05-06,41854.27297640015,19157.056000000004,0
2019-05-07,41854.27297640015,18640.8064,0
2019-05-08,41854.27297640015,18644.4928,0
2019-05-09,41854.27297640015,18444.1984,0
2019-05-10,41854.27297640015,18188.761599999998,0
2019-05-13,41854.27297640015,17131.955200000004,1
2019-05-14,41854.27297640015,17403.059200000003,0
2019-05-15,41854.27297640015,17611.494400000003,0
2019-05-16,41854.27297640015,17534.0032,0
2019-05-17,41854.27297640015,17434.432,0
2019-05-20,41854.27297640015,16889.4208,0
2019-05-21,41854.27297640015,17213.0944,0
2019-05-22,41854.27297640015,16860.8128,0
2019-05-23,41854.27297640015,16573.120000000003,0
2019-05-24,41854.27297640015,16509.491200000004,0
2019-05-28,41854.27297640015,16441.254399999998,0
2019-05-29,41854.27297640015,16362.8416,0
2019-05-30,41854.27297640015,16447.7056,0
2019-05-31,41854.27297640015,16149.836800000001,0
2019-06-03,41854.27297640015,15986.5984,0
2019-06-04,41854.27297640015,16571.2768,1
2019-06-05,41854.27297640015,16838.6944,1
2019-06-06,41812.46102440015,17085.836800000005,1
2019-06-07,42925.327024400154,17540.454400000002,1
2019-06-10,43473.91102440015,17764.5568,1
2019-06-11,43933.39815840015,17970.2272,0
2019-06-12,43933.39815840015,17913.0496,0
2019-06-13,43933.39815840015,17909.324800000002,1
2019-06-14,43933.39815840015,17779.3024,1
2019-06-17,43933.39815840015,17885.3632,1
2019-06-18,43933.39815840015,18305.8816,0
2019-06-19,43933.39815840015,18252.390400000004,0
2019-06-20,43933.39815840015,18399.04,0
2019-06-21,43933.39815840015,18336.332799999996,0
2019-06-24,43933.39815840015,18317.862399999998,0
2019-06-25,43933.39815840015,18040.307200000003,1
2019-06-26,43933.39815840015,18430.3744,0
2019-06-27,43933.39815840015,18424.8448,1
2019-06-28,43933.39815840015,18256.998400000004,1
2019-07-01,43933.39815840015,18591.7696,1
2019-07-02,43933.39815840015,18700.5568,0
2019-07-03,43933.39815840015,18855.5008,0
2019-07-05,43933.39815840015,18838.912000000004,0
2019-07-08,43933.39815840015,18450.649599999997,0
2019-07-09,43933.39815840015,18563.1616,1
2019-07-10,43933.39815840015,18746.675199999998,0
2019-07-11,43933.39815840015,18610.2016,1
2019-07-12,43933.39815840015,18753.1264,0
2019-07-15,43933.39815840015,18929.267200000002,0
2019-07-16,43933.39815840015,18863.7952,0
2019-07-17,43933.39815840015,18757.7344,0
2019-07-18,43933.39815840015,18970.7776,0
2019-07-19,43933.39815840015,18687.6544,1
2019-07-22,43933.39815840015,19114.624000000003,0
2019-07-23,43933.39815840015,19264.038399999998,0
2019-07-24,43933.39815840015,19248.3712,0
2019-07-25,43933.39815840015,19096.192000000003,0
2019-07-26,43933.39815840015,19162.5856,0
2019-07-29,43933.39815840015,19341.491200000004,0
2019-07-30,43933.39815840015,19258.508800000003,0
2019-07-31,43933.39815840015,19651.340799999998,0
2019-08-01,43933.39815840015,19226.214399999997,0
2019-08-02,43933.39815840015,18819.520000000004,0
2019-08-05,43933.39815840015,17834.6368,1
2019-08-06,43933.39815840015,18172.1728,1
2019-08-07,43933.39815840015,18360.2944,0
2019-08-08,43933.39815840015,18765.145600000003,0
2019-08-09,43933.39815840015,18610.5472,0
2019-08-12,43933.39815840015,18563.315200000005,0
2019-08-13,43933.39815840015,19349.248,0
2019-08-14,43933.39815840015,18773.4784,0
2019-08-15,43933.39815840015,18679.9744,1
2019-08-16,43933.39815840015,19120.576,1
2019-08-19,43933.39815840015,19476.966400000005,1
2019-08-20,43933.39815840015,19477.926400000004,1
2019-08-21,43933.39815840015,19688.972800000003,0
2019-08-22,43933.39815840015,19672.307200000003,0
2019-08-23,43933.39815840015,18763.264000000003,0
2019-08-26,43933.39815840015,19119.6544,1
2019-08-27,43933.39815840015,18904.0,0
2019-08-28,43933.39815840015,19030.796800000004,0
2019-08-29,43889.51308470016,19352.9344,1
2019-08-30,43832.810984700154,19327.936,1
2019-09-03,43194.542184700156,19046.540800000002,1
2019-09-04,43927.31448470015,19369.6,1
2019-09-05,44786.12048470016,19748.224000000002,1
2019-09-06,44781.85258470015,19746.3424,1
2019-09-09,44972.94998470016,19830.591999999997,1
2019-09-10,45458.67315120016,20064.793600000005,0
2019-09-11,45458.67315120016,20702.5792,0
2019-09-12,45458.67315120016,20656.307200000003,0
2019-09-13,45458.67315120016,20254.566400000003,1
2019-09-16,45458.67315120016,20361.0112,0
2019-09-17,45458.67315120016,20435.0464,0
2019-09-18,45458.67315120016,20626.6624,0
2019-09-19,45458.67315120016,20459.1232,0
2019-09-20,45458.67315120016,20160.1408,0
2019-09-23,45458.67315120016,20251.7632,0
2019-09-24,45458.67315120016,20155.494400000003,0
2019-09-25,45458.67315120016,20465.612800000003,1
2019-09-26,45458.67315120016,20360.0896,0
2019-09-27,45458.67315120016,20261.0176,0
2019-09-30,45458.67315120016,20737.753600000004,0
2019-10-01,45458.67315120016,20795.1616,0
2019-10-02,45458.67315120016,20273.9968,1
2019-10-03,45413.26651110016,20446.182399999998,1
2019-10-04,46639.43362440017,21019.1872,0
2019-10-07,46639.43362440017,21023.7952,1
2019-10-08,46639.43362440017,20777.574400000005,1
2019-10-09,46639.43362440017,21021.030400000003,1
